,Date,Open,High,Low,Close,Volume,Market_Cap,Spread,Month_Year,Unemployment_Percentage,USDI,Y_Average,DOW_Close,NASDAQ_Close,SP500_Close,Average_Close
1599,2017-09-13,4131.98,4131.98,3789.92,3882.59,2219409920.0,64311123695.0,342.06,2017-09,4.2,92.52,3984.1175,22158.17969,6460.189941,2498.3701170000004,10372.246582666667
1600,2017-09-14,3875.37,3920.6,3153.86,3154.95,2716310016.0,52265453816.0,766.74,2017-09,4.2,92.12,3526.1949999999997,22203.48047,6429.080078,2495.6201170000004,10376.060221666667
1601,2017-09-15,3166.3,3733.45,2946.62,3637.52,4148069888.0,60267886368.0,786.83,2017-09,4.2,91.87,3370.9725,22268.33984,6448.470215,2500.22998,10405.680011666667
1604,2017-09-18,3591.09,4079.23,3591.09,4065.2,1943209984.0,67377945990.0,488.14,2017-09,4.2,92.05,3831.6525,22331.34961,6454.640136999999,2503.8701170000004,10429.953287999999
1605,2017-09-19,4073.79,4094.07,3868.87,3924.97,1563980032.0,65061185838.0,225.2,2017-09,4.2,91.79,3990.4249999999997,22370.80078,6461.319824,2506.649902,10446.256835333335
1606,2017-09-20,3916.36,4031.39,3857.73,3905.95,1213830016.0,64751811835.0,173.66,2017-09,4.2,92.51,3927.8575,22412.58984,6456.040039,2508.23999,10458.956623
1607,2017-09-21,3901.47,3916.42,3613.63,3631.04,1411480064.0,60202370872.0,302.79,2017-09,4.2,92.19,3765.6400000000003,22359.23047,6422.689941,2500.600098,10427.506836333332
1608,2017-09-22,3628.02,3758.27,3553.53,3630.7,1194829952.0,60203040223.0,204.74,2017-09,4.2,92.17,3642.63,22349.58984,6426.919922,2502.219971,10426.243244333333
1611,2017-09-25,3681.58,3950.25,3681.58,3926.07,1374210048.0,65122213849.0,268.67,2017-09,4.2,92.65,3809.87,22296.08984,6370.589844,2496.659912,10387.779865333334
1612,2017-09-26,3928.41,3969.89,3869.9,3892.35,1043740032.0,64569365079.0,99.99,2017-09,4.2,92.97,3915.1375,22284.32031,6380.160156,2496.840088,10387.106851333334
1613,2017-09-27,3892.94,4210.05,3884.82,4200.67,1686880000.0,69691950752.0,325.23,2017-09,4.2,93.36,4047.12,22340.71094,6453.259765999999,2507.040039,10433.670248333334
1614,2017-09-28,4197.13,4279.31,4109.7,4174.73,1712320000.0,69270823146.0,169.61,2017-09,4.2,93.08,4190.2175,22381.19922,6453.450195,2510.060059,10448.236491333333
1615,2017-09-29,4171.62,4214.63,4039.29,4163.07,1367049984.0,69086146650.0,175.34,2017-09,4.2,93.08,4147.1525,22405.08984,6495.959961,2519.360107,10473.469969333333
1618,2017-10-02,4395.81,4470.23,4377.46,4409.32,1431730048.0,73195646776.0,92.77,2017-10,4.1,93.56,4413.205,22557.59961,6516.720215,2529.1201170000004,10534.479980666669
1619,2017-10-03,4408.46,4432.47,4258.89,4317.48,1288019968.0,71681069637.0,173.58,2017-10,4.1,93.57,4354.325,22641.66992,6531.709961,2534.580078,10569.319986333334
1620,2017-10-04,4319.37,4352.31,4210.42,4229.36,1116770048.0,70225033578.0,141.89,2017-10,4.1,93.46,4277.865,22661.64063,6534.629883,2537.73999,10578.003501000001
1621,2017-10-05,4229.88,4362.64,4164.05,4328.41,1161769984.0,71876277937.0,198.59,2017-10,4.1,93.96,4271.245,22775.39063,6585.359863000001,2552.070068,10637.606853666668
1622,2017-10-06,4324.46,4413.27,4320.53,4370.81,1069939968.0,72589262957.0,92.74,2017-10,4.1,93.8,4357.2675,22773.66992,6590.180176,2549.330078,10637.726724666667
1625,2017-10-09,4614.52,4878.71,4564.25,4772.02,1968739968.0,79282158943.0,314.46,2017-10,4.1,93.67,4707.375,22761.07031,6579.72998,2544.72998,10628.51009
1626,2017-10-10,4776.21,4922.17,4765.1,4781.99,1597139968.0,79457603224.0,157.07,2017-10,4.1,93.29,4811.3675,22830.67969,6587.25,2550.639893,10656.189861
1627,2017-10-11,4789.25,4873.73,4751.63,4826.48,1222279936.0,80205238020.0,122.1,2017-10,4.1,93.02,4810.2725,22872.89063,6603.549805,2555.23999,10677.226808333333
1628,2017-10-12,4829.58,5446.91,4822.0,5446.91,2791610112.0,90525666972.0,624.91,2017-10,4.1,93.06,5136.35,22841.00977,6591.509765999999,2550.929932,10661.149822666666
1629,2017-10-13,5464.16,5840.3,5436.85,5647.21,3615480064.0,93864253934.0,403.45,2017-10,4.1,93.09,5597.129999999999,22871.7207,6605.799805,2553.169922,10676.896809
1632,2017-10-16,5687.57,5776.23,5544.21,5725.59,2008070016.0,95203392843.0,232.02,2017-10,4.1,93.31,5683.4,22956.96094,6624.0,2557.639893,10712.866944333333
1633,2017-10-17,5741.58,5800.35,5472.72,5605.51,1821570048.0,93218297189.0,327.63,2017-10,4.1,93.51,5655.040000000001,22997.43945,6623.660156,2559.360107,10726.819904333335
1634,2017-10-18,5603.82,5603.82,5151.44,5590.69,2399269888.0,92982539106.0,452.38,2017-10,4.1,93.36,5487.442499999999,23157.59961,6624.220215,2561.26001,10781.026611666668
1635,2017-10-19,5583.74,5744.35,5531.06,5708.52,1780540032.0,94954808115.0,213.29,2017-10,4.1,93.16,5641.9175000000005,23163.03906,6605.069824,2562.100098,10776.736327333334
1636,2017-10-20,5708.11,6060.11,5627.23,6011.45,2354429952.0,100007083345.0,432.88,2017-10,4.1,93.7,5851.724999999999,23328.63086,6629.049805,2575.209961,10844.296875333333
1639,2017-10-23,6006.0,6075.59,5732.47,5930.32,2401840128.0,98695054084.0,343.12,2017-10,4.1,93.94,5936.095,23273.96094,6586.830078,2564.97998,10808.590332666667
1640,2017-10-24,5935.52,5935.52,5504.18,5526.64,2735699968.0,91988225800.0,431.34,2017-10,4.1,93.77,5725.465,23441.75977,6598.430176,2569.1298829999996,10869.773276333333
1641,2017-10-25,5524.6,5754.33,5397.88,5750.8,1966989952.0,95732630220.0,356.45,2017-10,4.1,93.71,5606.9025,23329.46094,6563.890136999999,2557.149902,10816.833659666667
1642,2017-10-26,5747.95,5976.8,5721.22,5904.83,1905040000.0,98310176011.0,255.58,2017-10,4.1,94.61,5837.700000000001,23400.85938,6556.77002,2560.399902,10839.343100666667
1643,2017-10-27,5899.74,5988.39,5728.82,5780.9,1710130048.0,96254297360.0,259.57,2017-10,4.1,94.92,5849.4625,23434.18945,6701.259765999999,2581.070068,10905.506428
1646,2017-10-30,6114.85,6214.99,6040.85,6130.53,1772150016.0,102105356519.0,174.14,2017-10,4.1,94.56,6125.305,23348.74023,6698.959961,2572.830078,10873.510089666666
1647,2017-10-31,6132.02,6470.43,6103.33,6468.4,2311379968.0,107743731291.0,367.1,2017-10,4.1,94.55,6293.545,23377.24023,6727.669922,2575.26001,10893.390054000001
1648,2017-11-01,6440.97,6767.31,6377.88,6767.31,2870320128.0,112735345036.0,389.43,2017-11,4.2,94.81,6588.3675,23435.00977,6716.529785,2579.360107,10910.299887333333
1649,2017-11-02,6777.77,7367.33,6758.72,7078.5,4653770240.0,117933380780.0,608.61,2017-11,4.2,94.69,6995.58,23516.25977,6714.939941,2579.850098,10937.016603000002
1650,2017-11-03,7087.53,7461.29,7002.94,7207.76,3369860096.0,120097405359.0,458.35,2017-11,4.2,94.94,7189.879999999999,23539.18945,6764.439941,2587.840088,10963.823159666666
1653,2017-11-06,7403.22,7445.77,7007.31,7022.76,3111899904.0,117050623317.0,438.46,2017-11,4.2,94.76,7219.765000000001,23548.41992,6786.439941,2591.1298829999996,10975.329914666667
1654,2017-11-07,7023.1,7253.32,7023.1,7144.38,2326340096.0,119091456315.0,230.22,2017-11,4.2,94.91,7110.975,23557.23047,6767.779785,2590.639893,10971.883382666667
1655,2017-11-08,7141.38,7776.42,7114.02,7459.69,4602200064.0,124360767999.0,662.4,2017-11,4.2,94.87,7372.8775,23563.35938,6789.120117,2594.3798829999996,10982.286460000001
1656,2017-11-09,7446.83,7446.83,7101.52,7143.58,3226249984.0,119104730750.0,345.31,2017-11,4.2,94.44,7284.6900000000005,23461.93945,6750.049805,2584.6201170000004,10932.203124
1657,2017-11-10,7173.73,7312.0,6436.87,6618.14,5208249856.0,110354089394.0,875.13,2017-11,4.2,94.39,6885.1849999999995,23422.21094,6750.939941,2582.300049,10918.483643333335
1660,2017-11-13,5938.25,6811.19,5844.29,6559.49,6263249920.0,109400650105.0,966.9,2017-11,4.2,94.49,6288.305,23439.69922,6757.600098000001,2584.840088,10927.379801999998
1661,2017-11-14,6561.48,6764.98,6461.75,6635.75,3197110016.0,110683148744.0,303.23,2017-11,4.2,93.83,6605.99,23409.4707,6737.870117,2578.8701170000004,10908.736978
1662,2017-11-15,6634.76,7342.25,6634.76,7315.54,4200880128.0,122035826506.0,707.49,2017-11,4.2,93.81,6981.8275,23271.2793,6706.209961,2564.6201170000004,10847.369792666666
1663,2017-11-16,7323.24,7967.38,7176.58,7871.69,5123809792.0,131328418537.0,790.8,2017-11,4.2,93.93,7584.722499999999,23458.35938,6793.290039,2585.639893,10945.763104
1664,2017-11-17,7853.57,8004.59,7561.09,7708.99,4651670016.0,128621507062.0,443.5,2017-11,4.2,93.66,7782.0599999999995,23358.24023,6782.790039,2578.850098,10906.626789
1667,2017-11-20,8039.07,8336.86,7949.36,8200.64,3488450048.0,136881802624.0,387.5,2017-11,4.2,94.08,8131.4825,23430.33008,6790.709961,2582.139893,10934.393311333333
1668,2017-11-21,8205.74,8348.66,7762.71,8071.26,4277609984.0,134739693480.0,585.95,2017-11,4.2,93.95,8097.092500000001,23590.83008,6862.47998,2599.030029,11017.446696333333
1669,2017-11-22,8077.95,8302.26,8075.47,8253.55,3633530112.0,137797862084.0,226.79,2017-11,4.2,93.22,8177.3075,23526.17969,6867.359863,2597.080078,10996.873210333333
1671,2017-11-24,8074.02,8374.16,7940.93,8253.69,5058610176.0,137831976173.0,433.23,2017-11,4.2,92.78,8160.700000000001,23557.99023,6889.160156,2602.419922,11016.523436000001
1674,2017-11-27,9352.72,9818.35,9352.72,9818.35,5653320192.0,164019464090.0,465.63,2017-11,4.2,92.9,9585.535,23580.7793,6878.52002,2601.419922,11020.239747333333
1675,2017-11-28,9823.43,10125.7,9736.3,10058.8,6348819968.0,168056012886.0,389.4,2017-11,4.2,93.27,9936.057499999999,23836.71094,6912.359863,2627.040039,11125.370280666668
1676,2017-11-29,10077.4,11517.4,9601.03,9888.61,11568799744.0,165233728795.0,1916.37,2017-11,4.2,93.16,10271.11,23940.67969,6824.390137,2626.070068,11130.379965
1677,2017-11-30,9906.79,10801.0,9202.05,10233.6,8310689792.0,171020085600.0,1598.95,2017-11,4.2,93.05,10035.86,24272.34961,6873.970215,2647.580078,11264.633301000002
1678,2017-12-01,10198.6,11046.7,9694.65,10975.6,6783119872.0,183444663767.0,1352.05,2017-12,4.1,92.89,10478.8875,24231.58984,6847.589844,2642.219971,11240.466551666666
1681,2017-12-04,11315.4,11657.2,11081.8,11657.2,6132409856.0,194912755450.0,575.4,2017-12,4.1,93.19,11427.899999999998,24290.05078,6775.370117,2639.439941,11234.953612666666
1682,2017-12-05,11685.7,12032.0,11604.6,11916.7,6895260160.0,199278350420.0,427.4,2017-12,4.1,93.38,11809.75,24180.64063,6762.209961,2629.570068,11190.806886333334
1683,2017-12-06,11923.4,14369.1,11923.4,14291.5,12656300032.0,239024437136.0,2445.7,2017-12,4.1,93.61,13126.85,24140.91016,6776.379883,2629.27002,11182.186687666666
1684,2017-12-07,14266.1,17899.7,14057.3,17899.7,17950699520.0,299405364249.0,3842.4,2017-12,4.1,93.8,16030.7,24211.48047,6812.839844,2636.97998,11220.433431333333
1685,2017-12-08,17802.9,18353.4,14336.9,16569.4,21135998976.0,277185764485.0,4016.5,2017-12,4.1,93.9,16765.65,24329.16016,6840.080078,2651.5,11273.580079333333
1688,2017-12-11,15427.4,17513.9,15404.8,16936.8,12153900032.0,283439888520.0,2109.1,2017-12,4.1,93.87,16320.725000000002,24386.0293,6875.080078,2659.98999,11307.033122666666
1689,2017-12-12,16919.8,17781.8,16571.6,17415.4,14603799552.0,291483935710.0,1210.2,2017-12,4.1,94.1,17172.15,24504.80078,6862.319823999999,2664.110107,11343.743570333332
1690,2017-12-13,17500.0,17653.1,16039.7,16408.2,12976900096.0,274663619978.0,1613.4,2017-12,4.1,93.43,16900.25,24585.42969,6875.799805,2662.850098,11374.693197666667
1691,2017-12-14,16384.6,17085.8,16185.9,16564.0,13777399808.0,277310347000.0,899.9,2017-12,4.1,93.49,16555.074999999997,24508.66016,6856.529785,2652.01001,11339.066651666666
1692,2017-12-15,16601.3,18154.1,16601.3,17706.9,14309999616.0,296482120238.0,1552.8,2017-12,4.1,93.93,17265.9,24651.74023,6936.580078,2675.810059,11421.376789
1695,2017-12-18,19106.4,19371.0,18355.9,19114.2,14839499776.0,320174318520.0,1015.1,2017-12,4.1,93.69,18986.875,24792.19922,6994.759765999999,2690.159912,11492.372966
1696,2017-12-19,19118.3,19177.8,17275.4,17776.7,16894499840.0,297801055828.0,1902.4,2017-12,4.1,93.44,18337.05,24754.75,6963.850098000001,2681.469971,11466.690023000001
1697,2017-12-20,17760.3,17934.7,16077.7,16624.6,22149699584.0,278528964015.0,1857.0,2017-12,4.1,93.31,17099.324999999997,24726.65039,6960.959961,2679.25,11455.620116999999
1698,2017-12-21,16642.4,17567.7,15342.7,15802.9,16516599808.0,264788651530.0,2225.0,2017-12,4.1,93.28,16338.925000000001,24782.28906,6965.359863,2684.570068,11477.406330333333
1699,2017-12-22,15898.0,15943.4,11833.0,13831.8,22197999616.0,231788283457.0,4110.4,2017-12,4.1,93.35,14376.55,24754.06055,6959.959961,2683.340088,11465.786866333334
1703,2017-12-26,14036.6,16461.2,14028.9,16099.8,13454300160.0,269908107763.0,2432.3,2017-12,4.1,93.26,15156.625,24746.21094,6936.25,2680.5,11454.320313333335
1704,2017-12-27,16163.5,16930.9,15114.3,15838.5,12487600128.0,265559172050.0,1816.6,2017-12,4.1,93.03,16011.8,24774.30078,6939.339844,2682.6201170000004,11465.420247
1705,2017-12-28,15864.1,15888.4,13937.3,14606.5,12336499712.0,244929825575.0,1951.1,2017-12,4.1,92.6,15074.075,24837.50977,6950.160156,2687.540039,11491.736655
1706,2017-12-29,14695.8,15279.0,14307.0,14656.2,13025500160.0,245793634125.0,972.0,2017-12,4.1,92.12,14734.5,24719.2207,6903.390137,2673.610107,11432.073648
1710,2018-01-02,13625.0,15444.6,13163.6,14982.1,16846600192.0,251377913955.0,2281.0,2018-01,4.1,91.87,14303.824999999999,24824.00977,7006.899901999999,2695.810059,11508.906577000002
1711,2018-01-03,14978.2,15572.8,14844.5,15201.0,16871900160.0,255080562912.0,728.3,2018-01,4.1,92.16,15149.125,24922.67969,7065.529785,2713.060059,11567.089844666667
1712,2018-01-04,15270.7,15739.7,14522.2,15599.2,21783199744.0,261795321110.0,1217.5,2018-01,4.1,91.85,15282.95,25075.13086,7077.910156,2723.98999,11625.677002000002
1713,2018-01-05,15477.2,17705.2,15202.8,17429.5,23840899072.0,292544135538.0,2502.4,2018-01,4.1,91.95,16453.675,25295.86914,7136.560059,2743.149902,11725.193033666665
1716,2018-01-08,16476.2,16537.9,14208.2,15170.1,18413899776.0,254715263101.0,2329.7,2018-01,4.1,92.36,15598.1,25283.0,7157.390137,2747.709961,11729.366699333334
1717,2018-01-09,15123.7,15497.5,14424.0,14595.4,16659999744.0,245095808695.0,1073.5,2018-01,4.1,92.53,14910.15,25385.80078,7163.580078,2751.290039,11766.890299
1718,2018-01-10,14588.5,14973.3,13691.2,14973.3,18500800512.0,251472635522.0,1282.1,2018-01,4.1,92.33,14556.575,25369.13086,7153.569823999999,2748.22998,11756.976888
1719,2018-01-11,14968.2,15018.8,13105.9,13405.8,16534099968.0,225178724050.0,1912.9,2018-01,4.1,91.85,14124.675,25574.73047,7211.779785,2767.560059,11851.356771333334
1720,2018-01-12,13453.9,14229.9,13158.1,13980.6,12065699840.0,234865160377.0,1071.8,2018-01,4.1,90.97,13705.625,25803.18945,7261.060059,2786.23999,11950.163166333334
1724,2018-01-16,13836.1,13843.1,10194.9,11490.5,18853799936.0,193121120762.0,3648.2,2018-01,4.1,90.39,12341.15,25792.85938,7223.689941,2776.419922,11930.989747666667
1725,2018-01-17,11431.1,11678.0,9402.29,11188.6,18830600192.0,188070430523.0,2275.71,2018-01,4.1,90.54,10924.9975,26115.65039,7298.279785,2802.560059,12072.163411333335
1726,2018-01-18,11198.8,12107.3,10942.5,11474.9,15020399616.0,192907550324.0,1164.8,2018-01,4.1,90.5,11430.875,26017.81055,7296.049805,2798.030029,12037.296794666667
1727,2018-01-19,11429.8,11992.8,11172.1,11607.4,10740400128.0,195158837709.0,820.7,2018-01,4.1,90.57,11550.525,26071.7207,7336.379883,2810.300049,12072.800210666666
1730,2018-01-22,11633.1,11966.4,10240.2,10931.4,10537400320.0,183866421285.0,1726.2,2018-01,4.1,90.4,11192.775,26214.59961,7408.029785,2832.969971,12151.866455333335
1731,2018-01-23,10944.5,11377.6,10129.7,10868.4,9660609536.0,182830257191.0,1247.9,2018-01,4.1,90.12,10830.05,26210.81055,7460.290039,2839.1298829999996,12170.076824000002
1732,2018-01-24,10903.4,11501.4,10639.8,11359.4,9940989952.0,191115225673.0,861.6,2018-01,4.1,89.21,11101.0,26252.11914,7415.060059,2837.540039,12168.239746
1733,2018-01-25,11421.7,11785.7,11057.4,11259.4,8873169920.0,189455303273.0,728.3,2018-01,4.1,89.39,11381.050000000001,26392.78906,7411.160156,2839.25,12214.399738666667
1734,2018-01-26,11256.0,11656.7,10470.3,11171.4,9746199552.0,187995804677.0,1186.4,2018-01,4.1,89.07,11138.6,26616.71094,7505.77002,2872.8701170000004,12331.783692333333
1737,2018-01-29,11755.5,11875.6,11179.2,11296.4,7107359744.0,190164444830.0,696.4,2018-01,4.1,89.31,11526.675000000001,26439.48047,7466.509765999999,2853.530029,12253.173421666666
1738,2018-01-30,11306.8,11307.2,10036.2,10106.3,8637859840.0,170151556678.0,1271.0,2018-01,4.1,89.16,10689.125,26076.89063,7402.47998,2822.429932,12100.600180666666
1739,2018-01-31,10108.2,10381.6,9777.42,10221.1,8041160192.0,172099559942.0,604.18,2018-01,4.1,89.13,10122.08,26149.39063,7411.47998,2823.810059,12128.226889666666
1740,2018-02-01,10237.3,10288.8,8812.28,9170.54,9959400448.0,154428564694.0,1476.52,2018-02,4.1,88.67,9627.23,26186.71094,7385.859863,2821.97998,12131.516927666666
1741,2018-02-02,9142.28,9142.28,7796.49,8830.75,12726899712.0,148725283812.0,1345.79,2018-02,4.1,89.19,8727.95,25520.96094,7240.950195,2762.1298829999996,11841.347006000002
1744,2018-02-05,8270.54,8364.84,6756.68,6955.27,9285289984.0,117184385122.0,1608.16,2018-02,4.1,89.55,7586.8325,24345.75,6967.529785,2648.939941,11320.739908666665
1745,2018-02-06,7051.75,7850.7,6048.26,7754.0,13999800320.0,130658094648.0,1802.44,2018-02,4.1,89.58,7176.1775,24912.76953,7115.879883,2695.139893,11574.596435333333
1746,2018-02-07,7755.49,8509.11,7236.79,7621.3,9169280000.0,128435001186.0,1272.32,2018-02,4.1,90.25,7780.6725,24893.34961,7051.97998,2681.659912,11542.329834000002
1747,2018-02-08,7637.86,8558.77,7637.86,8265.59,9346750464.0,139306699929.0,920.91,2018-02,4.1,90.23,8025.02,23860.46094,6777.160156,2581.0,11072.873698666668
1748,2018-02-09,8271.84,8736.98,7884.71,8736.98,6784820224.0,147266052809.0,852.27,2018-02,4.1,90.44,8407.627499999999,24190.90039,6874.490234000001,2619.550049,11228.313557666666
1751,2018-02-12,8141.43,8985.92,8141.43,8926.57,6256439808.0,150513128412.0,844.49,2018-02,4.1,90.21,8548.8375,24601.26953,6981.959961,2656.0,11413.076497000002
1752,2018-02-13,8926.72,8958.47,8455.41,8598.31,5696719872.0,144995984203.0,503.06,2018-02,4.1,89.7,8734.727499999999,24640.44922,7013.509765999999,2662.939941,11438.966308999998
1753,2018-02-14,8599.92,9518.54,8599.92,9494.63,7909819904.0,160131558835.0,918.62,2018-02,4.1,89.12,9053.252499999999,24893.49023,7143.620117,2698.6298829999996,11578.580076666667
1754,2018-02-15,9488.32,10234.8,9395.58,10166.4,9062540288.0,171477807437.0,839.22,2018-02,4.1,88.59,9821.275,25200.36914,7256.430176000001,2731.199951,11729.333089
1755,2018-02-16,10135.7,10324.1,9824.82,10233.9,7296159744.0,172637061144.0,499.28,2018-02,4.1,89.1,10129.630000000001,25219.38086,7239.470215,2732.219971,11730.357015333335
1759,2018-02-20,11231.8,11958.5,11231.8,11403.7,9926540288.0,192457815912.0,726.7,2018-02,4.1,89.72,11456.45,24964.75,7234.310059,2716.26001,11638.440023000001
1760,2018-02-21,11372.2,11418.5,10479.1,10690.4,9405339648.0,180442459820.0,939.4,2018-02,4.1,90.0,10990.050000000001,24797.7793,7218.22998,2701.330078,11572.446452666665
1761,2018-02-22,10660.4,11039.1,9939.09,10005.0,8040079872.0,168892273935.0,1100.01,2018-02,4.1,89.74,10410.8975,24962.48047,7210.089844,2703.959961,11625.510091666665
1762,2018-02-23,9937.07,10487.3,9734.56,10301.1,7739500032.0,173909350860.0,752.74,2018-02,4.1,89.88,10115.0075,25309.99023,7337.390137,2747.300049,11798.226805333332
1765,2018-02-26,9669.43,10475.0,9501.73,10366.7,7287690240.0,175076064010.0,973.27,2018-02,4.1,89.85,10003.215,25709.26953,7421.459961,2779.600098,11970.109863
1766,2018-02-27,10393.9,10878.5,10246.1,10725.6,6966179840.0,181158869820.0,632.4,2018-02,4.1,90.36,10561.025,25410.0293,7330.350098000001,2744.280029,11828.219809
1767,2018-02-28,10687.2,11089.8,10393.1,10397.9,6936189952.0,175644310997.0,696.7,2018-02,4.1,90.61,10642.0,25029.19922,7273.009765999999,2713.830078,11672.013021333332
1768,2018-03-01,10385.0,11052.3,10352.7,10951.0,7317279744.0,185009753075.0,699.6,2018-03,4.0,90.32,10685.25,24608.98047,7180.560059,2677.669922,11489.070150333333
1769,2018-03-02,10977.4,11189.0,10850.1,11086.4,7620590080.0,187318996197.0,338.9,2018-03,4.0,89.94,11025.725,24538.06055,7257.870117,2691.25,11495.726889
1772,2018-03-05,11532.4,11704.1,11443.9,11573.3,6468539904.0,195614809925.0,260.2,2018-03,4.0,90.08,11563.425,24874.75977,7330.709961,2720.939941,11642.136557333333
1773,2018-03-06,11500.1,11500.1,10694.3,10779.9,6832169984.0,182225316082.0,805.8,2018-03,4.0,89.62,11118.6,24884.11914,7372.009765999999,2728.1201170000004,11661.416340999998
1774,2018-03-07,10803.9,10929.5,9692.12,9965.57,8797910016.0,168479670395.0,1237.38,2018-03,4.0,89.64,10347.772500000001,24801.35938,7396.649901999999,2726.800049,11641.603110333332
1775,2018-03-08,9951.44,10147.4,9335.87,9395.01,7186089984.0,158852238332.0,811.53,2018-03,4.0,90.18,9707.43,24895.21094,7427.950195,2738.969971,11687.377035333333
1776,2018-03-09,9414.69,9466.35,8513.03,9337.55,8704190464.0,157898203939.0,953.32,2018-03,4.0,90.09,9182.904999999999,25335.74023,7560.810059,2786.570068,11894.373452333333
1779,2018-03-12,9602.93,9937.5,8956.43,9205.12,6457399808.0,155710928717.0,981.07,2018-03,4.0,89.89,9425.495,25178.60938,7588.319823999999,2783.02002,11849.983074666665
1780,2018-03-13,9173.04,9470.38,8958.19,9194.85,5991139840.0,155555594312.0,512.19,2018-03,4.0,89.66,9199.115,25007.0293,7511.009765999999,2765.310059,11761.116375
1781,2018-03-14,9214.65,9355.85,8068.59,8269.81,6438230016.0,139920843550.0,1287.26,2018-03,4.0,89.7,8727.225,24758.11914,7496.810059,2749.47998,11668.136392999999
1782,2018-03-15,8290.76,8428.35,7783.05,8300.86,6834429952.0,140460819364.0,645.3,2018-03,4.0,90.14,8200.755000000001,24873.66016,7481.740234000001,2747.330078,11700.910157333334
1783,2018-03-16,8322.91,8585.15,8005.31,8338.35,5289379840.0,141111773179.0,579.84,2018-03,4.0,90.23,8312.93,24946.50977,7481.990234000001,2752.01001,11726.836671333333
1786,2018-03-19,8344.12,8675.87,8182.4,8630.65,6729110016.0,146107514353.0,493.47,2018-03,4.0,89.77,8458.26,24610.91016,7344.240234000001,2712.919922,11556.023438666665
1787,2018-03-20,8619.67,9051.02,8389.89,8913.47,6361789952.0,150909503835.0,661.13,2018-03,4.0,90.37,8743.5125,24727.26953,7364.299805,2716.939941,11602.836425333333
1788,2018-03-21,8937.48,9177.37,8846.33,8929.28,6043129856.0,151193917440.0,331.04,2018-03,4.0,89.78,8972.615,24682.31055,7345.290039,2711.929932,11579.843507
1789,2018-03-22,8939.44,9100.71,8564.9,8728.47,5530390016.0,147809220250.0,535.81,2018-03,4.0,89.86,8833.380000000001,23957.89063,7166.680176000001,2643.689941,11256.086915666667
1790,2018-03-23,8736.25,8879.62,8360.62,8879.62,5954120192.0,150383574951.0,519.0,2018-03,4.0,89.48,8714.027500000002,23533.19922,6992.669922,2588.26001,11038.043050666667
1793,2018-03-26,8498.47,8530.08,7921.43,8209.4,5921039872.0,139078211968.0,608.65,2018-03,4.0,89.03,8289.845,24202.59961,7220.540039,2658.550049,11360.563232666667
1794,2018-03-27,8200.0,8232.78,7797.28,7833.04,5378250240.0,132717053150.0,435.5,2018-03,4.0,89.33,8015.775,23857.71094,7008.810059,2612.6201170000004,11159.713705333334
1795,2018-03-28,7836.83,8122.89,7809.17,7954.48,4935289856.0,134788265876.0,313.72,2018-03,4.0,90.06,7930.8425,23848.41992,6949.22998,2605.0,11134.216633333335
1796,2018-03-29,7979.07,7994.33,7081.38,7165.7,6361229824.0,121436043045.0,912.95,2018-03,4.0,90.15,7555.12,24103.10938,7063.450195,2640.8701170000004,11269.143230666668
1800,2018-04-02,6844.86,7135.47,6816.58,7083.8,4333440000.0,120101932910.0,318.89,2018-04,4.0,90.05,6970.1775,23644.18945,6870.120117,2581.8798829999996,11032.063150000002
1801,2018-04-03,7102.26,7530.94,7072.49,7456.11,5499700224.0,126429245883.0,458.45,2018-04,4.0,90.2,7290.450000000001,24033.35938,6941.279785,2614.449951,11196.363038666668
1802,2018-04-04,7456.41,7469.88,6803.88,6853.84,4936000000.0,116229557118.0,666.0,2018-04,4.0,90.14,7146.0025000000005,24264.30078,7042.109863,2644.689941,11317.033528
1803,2018-04-05,6848.65,6933.82,6644.8,6811.47,5639320064.0,115524404354.0,289.02,2018-04,4.0,90.46,6809.685,24505.2207,7076.549805,2662.840088,11414.870197666665
1804,2018-04-06,6815.96,6857.49,6575.0,6636.32,3766810112.0,112565173568.0,282.49,2018-04,4.0,90.11,6721.1925,23932.75977,6915.109863,2604.469971,11150.779868
1807,2018-04-09,7044.32,7178.11,6661.99,6770.73,4894060032.0,114886335694.0,516.12,2018-04,4.0,89.84,6913.787499999999,23979.09961,6950.339844,2613.159912,11180.866455333335
1808,2018-04-10,6795.44,6872.41,6704.15,6834.76,4272750080.0,115978358964.0,168.26,2018-04,4.0,89.59,6801.6900000000005,24408.0,7094.299805,2656.8701170000004,11386.389974
1809,2018-04-11,6843.47,6968.32,6817.59,6968.32,4641889792.0,118267198080.0,150.73,2018-04,4.0,89.57,6899.425,24189.44922,7069.029785,2642.189941,11300.222982
1810,2018-04-12,6955.38,7899.23,6806.51,7889.25,8906250240.0,133912618634.0,1092.72,2018-04,4.0,89.75,7387.592500000001,24483.05078,7140.25,2663.98999,11429.096923333333
1811,2018-04-13,7901.09,8183.96,7758.93,7895.96,7764460032.0,134043001354.0,425.03,2018-04,4.0,89.8,7934.985,24360.14063,7106.649901999999,2656.300049,11374.363527
1814,2018-04-16,8337.57,8371.15,7925.73,8058.67,5631309824.0,136849408643.0,445.42,2018-04,4.0,89.42,8173.280000000001,24573.03906,7156.279785,2677.840088,11469.052977666666
